artist_name,﻿genre,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Flo Rida,Hip-Hop,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,80,0.0928,0.918,231400,0.609,0,A#,0.139,-5.64,Minor,0.0791,128.008,4/4,0.304
Dr. Dre,Hip-Hop,Still D.R.E.,503OTo2dSqe7qk76rgsbep,77,0.177,0.821,270587,0.774,0.000676,B,0.0577,-3.418,Major,0.235,93.425,4/4,0.547
Daddy Yankee,Hip-Hop,Dura,6KuqAtoeVzxAYOaMveLNpH,81,0.183,0.791,200480,0.848,0,C#,0.409,-3.456,Major,0.0506,95,4/4,0.828
Pitbull,Hip-Hop,Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,77,0.0921,0.72,229360,0.802,0,C#,0.694,-5.797,Major,0.0582,124.043,4/4,0.723
Danny Ocean,Hip-Hop,Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,84,0.0231,0.744,205715,0.804,0,C#,0.0494,-6.327,Major,0.0677,104.823,4/4,0.426
Sean Kingston,Hip-Hop,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,77,0.15,0.762,225373,0.661,0,C#,0.256,-6.075,Minor,0.0687,130.009,4/4,0.769
Flo Rida,Hip-Hop,My House,6Knv6wdA0luoMUuuoYi2i1,77,0.0215,0.688,192191,0.702,0,G,0.128,-4.792,Minor,0.0499,94.006,4/4,0.74
Rvssian,Hip-Hop,Ponle,28O1p0bQXH2F6Qn8jBZZR4,82,0.187,0.857,164765,0.772,0.00181,A#,0.0851,-4.736,Minor,0.194,94.028,4/4,0.589
Cosculluela,Hip-Hop,Madura (feat. Bad Bunny),0r9d60ZYPAlFHq8qnUtkXN,78,0.138,0.878,190909,0.555,1.34e-06,C#,0.151,-7.639,Minor,0.202,88.029,4/4,0.751
Wisin & Yandel,Hip-Hop,Callao,3gu0fRSgFuc4FmrtIv0DnC,81,0.0073,0.73,219947,0.836,0,D#,0.0371,-4.277,Minor,0.0409,92.043,4/4,0.879
Daddy Yankee,Hip-Hop,Gasolina,6jEZLz3YpnEBRpVkv35AmP,78,0.332,0.857,192600,0.801,1.2e-06,C,0.0789,-6.499,Major,0.0618,96.009,4/4,0.753
Daddy Yankee,Hip-Hop,Dura - Remix,6U2NuJILEOEpW2tVCuqKHb,78,0.188,0.772,242160,0.803,0,C#,0.434,-3.035,Major,0.0468,94.981,4/4,0.853
Coolio,Hip-Hop,Gangsta's Paradise,7lQWRAjyhTpCWFC0jmclT4,80,0.0655,0.647,240693,0.514,0,G#,0.398,-10.05,Major,0.0593,79.974,4/4,0.387
Pitbull,Hip-Hop,Timber,3cHyrEgdyYRjgJKSOiOtcS,76,0.0295,0.581,204160,0.963,0,B,0.139,-4.087,Major,0.0981,129.992,4/4,0.788
Jason Derulo,Hip-Hop,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,81,0.075,0.696,216409,0.817,0,C#,0.187,-3.862,Major,0.109,98.064,4/4,0.782
Wisin,Hip-Hop,Escápate Conmigo (feat. Ozuna),1KSqYYJFyfTecXFk9M0prc,80,0.0256,0.744,232787,0.859,6.27e-05,B,0.0881,-3.166,Major,0.0795,91.977,4/4,0.787
Ramz,Hip-Hop,Barking,2U5cq89GCnsR1yixKkC8d5,80,0.185,0.45,202827,0.465,0,G,0.0782,-7.867,Minor,0.268,70.231,3/4,0.788
Chris Jeday,Hip-Hop,Bipolar,4WzsycqZkpkS48H9AAAGux,77,0.324,0.8,219880,0.693,0,C#,0.123,-5.72,Major,0.0499,152.081,4/4,0.424
Ciara,Hip-Hop,Level Up,5ubwXXOsH9bUhZsQ0Cybha,76,0.0142,0.746,204150,0.825,0.0107,C#,0.121,-4.666,Major,0.169,152.914,4/4,0.584
Trey Songz,Hip-Hop,Chi Chi (feat. Chris Brown),0UvBmQOhu4DVXJtdzGc5eV,76,0.548,0.744,139567,0.549,0,A,0.137,-6.041,Minor,0.0387,110.004,4/4,0.277
Shoreline Mafia,Hip-Hop,"Moving Work (feat. Fenix Flexin, Rob Vicious & OhGeesy)",7iocPVdWe7uLfwOELdf0BR,67,0.0645,0.861,163707,0.64,0,G#,0.166,-6.895,Major,0.129,97.998,4/4,0.371
2Pac,Hip-Hop,All Eyez On Me,2xTft6GEZeTyWNpdX94rkf,77,0.03,0.873,307773,0.719,0,C#,0.333,-5.948,Major,0.248,93.281,4/4,0.858
ChocQuibTown,Hip-Hop,Pa Olvidarte (feat. Manuel Turizo) - Remix,2ktoFujjJtantyMoVdBJlX,86,0.0441,0.724,256418,0.791,6.55e-06,G,0.239,-5.411,Major,0.169,176.011,4/4,0.856
Nicky Jam,Hip-Hop,El Perdón,7qCAVkHWZkF44OzOUKf8Cr,77,0.446,0.628,205907,0.69,0,G#,0.112,-5.828,Major,0.0511,179.911,4/4,0.662
Darell,Hip-Hop,Caliente,4pN7yDeBmmAud5lBtuCsVs,79,0.156,0.894,240307,0.796,0.000106,B,0.118,-3.119,Minor,0.0807,99.993,4/4,0.408
Usher,Hip-Hop,U Remind Me,2QsZVnbWVSjKMXK6K3uRBL,76,0.194,0.657,266893,0.629,0,F#,0.254,-4.938,Major,0.0782,93.985,4/4,0.726
Zion & Lennox,Hip-Hop,La Player (Bandolera),0VKkyBKCXyR99navhVRqcP,83,0.16,0.769,249609,0.838,0,D,0.0935,-5.238,Major,0.0633,93.996,4/4,0.602
Rage Against The Machine,Hip-Hop,Killing In The Name,59WN2psjkt1tyaxjspN8fp,78,0.0266,0.466,313573,0.833,0,G,0.0327,-4.215,Major,0.304,88.785,4/4,0.661
Chris Jeday,Hip-Hop,Ahora Dice,5LVoGJTyG6fLJgoGkY2QAZ,76,0.249,0.704,271080,0.69,0,F#,0.123,-5.451,Major,0.16,144.045,4/4,0.402
Wisin & Yandel,Hip-Hop,Reggaetón en lo Oscuro,7LLXLd0pisbEAdIVK502VM,82,0.0613,0.747,208947,0.898,1.66e-06,C#,0.0886,-3.683,Major,0.0709,91.97,4/4,0.689
Kevin Roldan,Hip-Hop,PPP,1DcxnVNFAyVl2sDQ646pXS,85,0.363,0.786,129040,0.65,8.17e-05,E,0.122,-6.839,Major,0.109,92.975,4/4,0.712
Pitbull,Hip-Hop,Give Me Everything,4QNpBfC0zvjKqPJcyqBy9W,76,0.192,0.671,252307,0.939,0,G#,0.298,-3.206,Major,0.161,129.023,4/4,0.529
Lalo Ebratt,Hip-Hop,Mocca - Remix,1usoXi4f0BnMART4uActEA,79,0.213,0.732,202876,0.758,0,B,0.388,-1.694,Major,0.189,98.007,4/4,0.78
Usher,Hip-Hop,DJ Got Us Fallin' In Love (feat. Pitbull),4356Typ82hUiFAynbLYbPn,76,0.0338,0.663,220800,0.861,0,G,0.082,-3.398,Minor,0.109,119.963,4/4,0.654
Jason Derulo,Hip-Hop,Goodbye (feat. Nicki Minaj & Willy William),5Xn4IyTtW6FUGIUyWjbUHG,82,0.0776,0.643,195419,0.904,0,C,0.189,-3.694,Major,0.0739,103.028,4/4,0.481
Danny Ocean,Hip-Hop,Epa Wei,2QmsKag0YaqhAbpR9Nwmpn,80,0.233,0.688,208254,0.82,0,F#,0.091,-4.715,Minor,0.155,107.833,4/4,0.804
Zion & Lennox,Hip-Hop,Hola,2dYJKHEqAUTCk2U9zntaS1,77,0.069,0.81,220538,0.789,0.00103,C#,0.0638,-5.048,Major,0.04,94.025,4/4,0.856
Flo Rida,Hip-Hop,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,77,0.0991,0.608,232947,0.86,0,F,0.262,-5.324,Minor,0.0554,127.075,4/4,0.437
Jason Derulo,Hip-Hop,Want to Want Me,7oGZAicScQt96OAW4AruYy,76,0.00906,0.775,207719,0.68,0,C,0.109,-5.508,Minor,0.0629,114.025,4/4,0.656
Paulo Londra,Hip-Hop,Forever Alone,5NPzbTzFxIQPaheZuPhn4f,84,0.498,0.864,215963,0.426,0.000228,G,0.145,-8.392,Minor,0.0561,129.954,4/4,0.477
Zion & Lennox,Hip-Hop,Otra Vez (feat. J Balvin),3QwBODjSEzelZyVjxPOHdq,76,0.0559,0.832,209453,0.772,0.000486,A#,0.44,-5.429,Major,0.1,96.016,4/4,0.704
Kevin Roldan,Hip-Hop,Nadie Como Yo,6XGfoK5edwViiZlmv7kQcE,77,0.226,0.792,184253,0.37,1.32e-05,D#,0.0917,-7.906,Minor,0.198,80.099,4/4,0.76
Kendrick Lamar,Hip-Hop,"Bitch, Don’t Kill My Vibe - Remix",7ALEBJ8LOQqXVJ2tqnXtoH,62,0.0545,0.631,278800,0.791,0,C#,0.226,-5.776,Major,0.227,133.672,4/4,0.123
Paulo Londra,Hip-Hop,Nena Maldición (feat. Lenny Tavárez),2aMVyJSuDFFL1sTjJnvk7X,79,0.178,0.762,228875,0.631,0,F#,0.146,-4.837,Major,0.0544,118.969,4/4,0.379
Jason Derulo,Hip-Hop,Tip Toe (feat. French Montana),2z4pcBLQXF2BXKFvd0BuB6,76,0.0233,0.845,187521,0.709,0,A#,0.094,-4.547,Minor,0.0714,98.062,4/4,0.62
Danny Ocean,Hip-Hop,Swing,5zUGr7GcNo7UNjvkNYkjiH,77,0.458,0.729,155058,0.616,0,G#,0.082,-6.422,Major,0.249,106.486,4/4,0.532
Danny Ocean,Hip-Hop,Dembow,2EzRdhuoPyNJDlep7lnNf2,79,0.0807,0.802,215083,0.744,0,F#,0.0917,-5.968,Major,0.078,99.983,4/4,0.45
Reykon,Hip-Hop,Domingo (feat. Cosculluela),6ayCEojiJIe5d8DwXVlGU4,79,0.124,0.816,222483,0.733,0,C,0.0812,-6.587,Major,0.0448,93.022,4/4,0.571
Dem Franchize Boyz,Hip-Hop,"Lean Wit It, Rock Wit It",7cVmKBwzPsh4Fmb6SplfEm,61,0.082,0.886,229813,0.62,0,F,0.1,-5.854,Major,0.307,76.035,4/4,0.6
Paulo Londra,Hip-Hop,Chica Paranormal,7zAGi1cps7yYhAajGXlFTH,80,0.216,0.84,221214,0.596,0,F#,0.0897,-4.319,Minor,0.0918,139.937,4/4,0.71
Kevin Roldan,Hip-Hop,PPP - Remix,3jOn1ZdPldABfKQY4JBhov,80,0.287,0.803,214600,0.749,0,E,0.369,-4.358,Major,0.143,93.005,4/4,0.67
"Tyler,Hip-Hop, The Creator",Domo23,75kiQfmmuQwgquZ9RLSvuA,60,0.167,0.726,158760,0.565,0,C#,0.262,-5.564,Minor,0.363,133.036,4/4,0.597
Duki,Hip-Hop,Sin Culpa (feat. DrefQuila),3dLiBBKbeUIhzGNeuo5JGS,82,0.42,0.641,244771,0.652,1.74e-06,G#,0.094,-8.575,Minor,0.264,175.022,4/4,0.406
Aleman,Hip-Hop,Rucón,6TDtGJSk3MDTnM6nTDu5Zu,76,0.0196,0.863,168560,0.59,0,C#,0.093,-8.768,Major,0.5,161.98,4/4,0.579
Post Malone,Rap,Wow.,6MWtB6iiXyIwun0YzU6DFP,99,0.163,0.833,149520,0.539,2.1e-06,B,0.101,-7.399,Minor,0.178,99.947,4/4,0.385
J. Cole,Rap,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,96,0.149,0.837,213594,0.364,0,G#,0.271,-11.713,Major,0.276,123.984,4/4,0.463
Post Malone,Rap,Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,97,0.556,0.76,158040,0.479,0,D,0.0703,-5.574,Major,0.0466,89.911,4/4,0.913
Travis Scott,Rap,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,94,0.00513,0.834,312820,0.73,0,G#,0.124,-3.714,Major,0.222,155.008,4/4,0.446
Meek Mill,Rap,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,95,0.259,0.889,180522,0.496,0,E,0.252,-6.365,Minor,0.0905,86.003,4/4,0.544
Blueface,Rap,Thotiana,3oh6SCCeLuXhFpEyepla6G,93,0.18,0.906,129264,0.382,0,A#,0.113,-12.89,Minor,0.269,104.025,4/4,0.391
21 Savage,Rap,a lot,2t8yVaLvJ0RenpXUIAC52d,93,0.0395,0.837,288624,0.636,0.00125,C#,0.342,-7.643,Major,0.086,145.972,4/4,0.274
Lil Baby,Rap,Drip Too Hard (Lil Baby & Gunna),78QR3Wp35dqAhFEc2qAGjE,92,0.103,0.896,145543,0.671,0,C#,0.552,-6.977,Minor,0.289,112.502,4/4,0.358
Cardi B,Rap,Money,2GGMabyHXnJmjY6CXhhB2e,89,0.00534,0.95,183527,0.59,0,G#,0.11,-6.508,Minor,0.29,130.003,4/4,0.219
Juice WRLD,Rap,Robbery,44ShclXTOOnYtt5CnCDeGV,91,0.342,0.708,240527,0.691,0,D,0.222,-5.179,Major,0.0442,79.99,4/4,0.535
Kodak Black,Rap,ZEZE (feat. Travis Scott & Offset),0FZ4Dmg8jJJAPJnvBIzD9z,93,0.0521,0.861,228760,0.603,0,G#,0.0924,-5.788,Minor,0.176,98.043,4/4,0.504
A Boogie Wit da Hoodie,Rap,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,91,0.0153,0.581,189487,0.662,0,A,0.111,-5.239,Major,0.303,93.023,4/4,0.434
Juice WRLD,Rap,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,92,0.349,0.511,239836,0.566,0,F#,0.34,-7.23,Minor,0.2,83.903,4/4,0.218
Juice WRLD,Rap,Armed And Dangerous,5wujBwqG7INdStqGd4tRMX,89,0.186,0.736,169999,0.67,0,A#,0.114,-6.702,Major,0.311,130.032,4/4,0.845
Post Malone,Rap,Better Now,7dt6x5M1jzdTEt8oCbisTK,93,0.354,0.68,231267,0.563,0,A#,0.136,-5.843,Major,0.0454,145.028,4/4,0.374
Mustard,Rap,Pure Water (with Migos),63cd4JkwGgYJrbOizbfmsp,91,0.172,0.68,194520,0.559,0,C,0.318,-5.545,Major,0.129,202.006,4/4,0.137
Sheck Wes,Rap,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,92,0.194,0.729,183907,0.625,0.00986,E,0.248,-5.266,Major,0.0315,146.034,4/4,0.261
Cardi B,Rap,Please Me,0PG9fbaaHFHfre2gUVo7AN,91,0.0642,0.747,200890,0.57,0,C#,0.0832,-6.711,Major,0.081,133.992,4/4,0.65
A Boogie Wit da Hoodie,Rap,Look Back At It,3Ol2xnObFdKV9pmRD2t9x8,91,0.407,0.791,179449,0.587,0,D#,0.148,-5.075,Minor,0.0413,96.057,4/4,0.536
XXXTENTACION,Rap,SAD!,3ee8Jmje8o58CHK66QrVC2,92,0.258,0.74,166606,0.613,0.00372,G#,0.123,-4.88,Major,0.145,75.023,4/4,0.473
Travis Scott,Rap,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,87,0.283,0.785,150043,0.554,3.4e-06,C,0.116,-6.571,Major,0.0409,128.047,4/4,0.144
Calboy,Rap,Envy Me,05t7JMip6JrLuSrMV5yYjX,85,0.282,0.556,120137,0.481,0,B,0.216,-7.663,Major,0.313,149.025,4/4,0.581
Post Malone,Rap,rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,91,0.117,0.587,218147,0.535,6.56e-05,F,0.131,-6.09,Minor,0.0898,159.847,4/4,0.14
XXXTENTACION,Rap,Moonlight,0JP9xo3adEtGSdUEISiszL,91,0.556,0.921,135090,0.537,0.00404,A,0.102,-5.723,Minor,0.0804,128.009,4/4,0.711
Logic,Rap,Keanu Reeves,25F6MWrnFBCXVnpN4n76EK,87,0.0591,0.71,225987,0.888,0,D,0.134,-6.457,Major,0.235,170.193,4/4,0.816
Lil Mosey,Rap,Noticed,6JQvHMSaR8flFsN53ypOfP,87,0.462,0.699,165000,0.558,0,B,0.116,-7.622,Major,0.0603,79.992,4/4,0.493
Gucci Mane,Rap,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,89,0.00381,0.8,204665,0.578,0,E,0.359,-5.144,Minor,0.0485,143.01,4/4,0.367
Post Malone,Rap,I Fall Apart,75ZvA4QfFiZvzhj2xkaWAh,88,0.0689,0.556,223347,0.538,0,G#,0.196,-5.408,Minor,0.0382,143.95,4/4,0.291
Cardi B,Rap,I Like It,58q2HKrzhC3ozto2nDdN4z,90,0.099,0.816,253390,0.726,0,F,0.372,-3.998,Minor,0.129,136.048,4/4,0.65
Juice WRLD,Rap,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,86,0.0769,0.671,165820,0.529,0.000335,C,0.0856,-7.226,Major,0.307,161.989,4/4,0.203
Post Malone,Rap,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,89,0.58,0.739,221440,0.559,0,G#,0.112,-8.011,Major,0.117,140.124,4/4,0.439
Lil Baby,Rap,Pure Cocaine,577YBGuskWkVDCxZrLRB4v,86,0.00127,0.964,154024,0.487,6.57e-06,A#,0.115,-6.071,Minor,0.421,127.05,4/4,0.107
Juice WRLD,Rap,Hear Me Calling,5UYK9MervBCROg8AHNeEIy,82,0.417,0.648,189977,0.701,9.9e-06,A#,0.103,-3.546,Major,0.186,177.943,4/4,0.588
XXXTENTACION,Rap,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,90,0.469,0.872,119133,0.391,4.13e-06,C,0.297,-9.144,Minor,0.242,134.021,4/4,0.437
Kodak Black,Rap,Calling My Spirit,2MShy1GSSgbmGUxADNIao5,85,0.0996,0.91,152000,0.366,0,C#,0.261,-9.954,Major,0.0941,119.985,4/4,0.74
Lil Baby,Rap,Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,85,0.035,0.964,142273,0.346,0,F,0.108,-9.309,Minor,0.53,119.958,4/4,0.562
Metro Boomin,Rap,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,87,0.368,0.901,203267,0.464,1.71e-05,F,0.238,-9.789,Minor,0.0645,109.004,4/4,0.638
Lil Uzi Vert,Rap,XO TOUR Llif3,7GX5flRQZVHRAGd6B4TmDO,86,0.00264,0.732,182707,0.75,0,B,0.109,-6.366,Minor,0.231,155.096,4/4,0.401
XXXTENTACION,Rap,changes,7AFASza1mXqntmGtbxXprO,88,0.883,0.669,121887,0.308,0,B,0.0984,-10.068,Major,0.029,64.934,4/4,0.52
Blueface,Rap,Bleed It,67fNrBUMc7iWMofdCaoJV9,83,0.221,0.845,145520,0.76,0,C#,0.107,-6.007,Minor,0.357,101.865,4/4,0.558
Travis Scott,Rap,goosebumps,6gBFPUFcJLzWGx4lenP6h2,86,0.0847,0.841,243837,0.728,0,G,0.149,-3.37,Major,0.0484,130.049,4/4,0.43
6ix9ine,Rap,KIKA (feat. Tory Lanez),6Gy7rXB6Ku5vIWC7WGWsl3,88,0.128,0.745,136032,0.715,0,C#,0.182,-3.368,Minor,0.245,94.513,4/4,0.342
Juice WRLD,Rap,Lean Wit Me,3oDkdAySo1VQQG0ptV7uwa,84,0.0414,0.665,175755,0.651,0,C#,0.0896,-5.515,Major,0.156,163.935,4/4,0.237
Offset,Rap,Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,86,0.149,0.88,172800,0.428,5.07e-05,A,0.114,-8.28,Major,0.206,100.007,4/4,0.333
Rich The Kid,Rap,Splashin,79OEIr4J4FHV0O3KrhaXRb,88,0.00195,0.942,177806,0.383,0,A#,0.0922,-8.099,Major,0.565,100.021,4/4,0.38
A Boogie Wit da Hoodie,Rap,Startender (feat. Offset and Tyga),6uSSupG4TMu3vW8QgynAB6,85,0.0235,0.736,192779,0.622,0,F#,0.151,-4.653,Minor,0.133,191.971,4/4,0.506
Tyga,Rap,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,90,0.0236,0.884,232959,0.559,0,C,0.101,-7.442,Major,0.12,97.994,4/4,0.342
Post Malone,Rap,Congratulations,3a1lNhkSLSkpJE4MSHpDu9,87,0.215,0.63,220293,0.804,0,F#,0.253,-4.183,Major,0.0363,123.146,4/4,0.492
XXXTENTACION,Rap,Fuck Love (feat. Trippie Redd),7AQim7LbvFVZJE3O8TYgf2,87,0.0172,0.797,146520,0.533,0.000152,C,0.103,-9.74,Minor,0.0412,131.036,4/4,0.329
Offset,Rap,Legacy (feat. Travis Scott & 21 Savage),7pMRoGLEJuFM2wl5pt0R99,85,0.178,0.844,244941,0.513,0,C#,0.0845,-8.769,Major,0.335,128.085,4/4,0.344
Juice WRLD,Rap,Fast,6MjNilJCVKJq0LfFvo5jWJ,79,0.427,0.613,208518,0.607,0,C#,0.156,-5.93,Minor,0.0476,84.994,4/4,0.304
Drake,Rap,God's Plan,6DCZcSspjsKoFjzjrWoCdn,89,0.0332,0.754,198973,0.449,8.29e-05,G,0.552,-9.211,Major,0.109,77.169,4/4,0.357
Juice WRLD,Rap,Empty,41MCdlvXOl62B7Kv86Bb1v,76,0.081,0.725,248431,0.556,0,A,0.133,-4.825,Minor,0.0705,155.027,4/4,0.482
Offset,Rap,Red Room,2MJdgSby3DtSS7bUJx2cly,85,0.479,0.936,241440,0.559,0,G,0.129,-8.591,Minor,0.158,112.339,4/4,0.517
Kanye West,Rap,I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,87,0.0114,0.901,127947,0.522,0,D,0.259,-8.304,Major,0.33,104.053,4/4,0.329
Travis Scott,Rap,STARGAZING,7wBJfHzpfI3032CSD7CE2m,84,0.00947,0.487,270715,0.789,4.05e-06,G#,0.189,-3.69,Major,0.044,150.007,4/4,0.0564
Lil Uzi Vert,Rap,New Patek,0Fpen1PTuEnCmOJtUU9Iud,81,0.0367,0.85,343099,0.785,0,G#,0.155,-4.963,Minor,0.345,145.063,4/4,0.718
Ski Mask The Slump God,Rap,Nuketown (feat. Juice WRLD),74lnM5V6ecvoTPV0fvptx9,85,0.113,0.808,166400,0.617,0,A#,0.734,-9.32,Minor,0.442,149.962,4/4,0.632
Lil Mosey,Rap,Kamikaze,1iPBD72u3nAyFEeardYuBV,83,0.301,0.792,139200,0.571,0,G#,0.1,-7.539,Minor,0.094,99.999,4/4,0.556
21 Savage,Rap,monster,2FUNBaa5DwItJtYEBgAblU,85,0.158,0.89,233040,0.607,0.000228,A,0.118,-6.916,Minor,0.124,134.022,4/4,0.224
Ski Mask The Slump God,Rap,Faucet Failure,1ThmUihH9dF8EV08ku5AXN,85,0.111,0.935,145627,0.552,0,A#,0.0952,-9.373,Minor,0.335,99.993,4/4,0.615
Future,Rap,Fine China,5274I4mUMnYczyeXkGDWZN,85,0.0484,0.656,141587,0.542,0,G,0.126,-7.358,Major,0.323,166.111,4/4,0.551
Trippie Redd,Rap,Topanga,5aXgz1oKK8Q9z9xvTmSnrO,83,0.00587,0.755,215364,0.615,1.75e-06,E,0.109,-8.245,Major,0.0454,105.955,4/4,0.039
Juice WRLD,Rap,Hide (feat. Seezyn),6rz0dTA0PdhXImFV5EjM0w,83,0.0622,0.715,205800,0.639,0,F,0.157,-5.017,Minor,0.0752,149.996,4/4,0.151
A Boogie Wit da Hoodie,Rap,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm,83,0.0114,0.81,214593,0.55,5.69e-06,D,0.107,-7.46,Minor,0.17,76.503,4/4,0.183
Trippie Redd,Rap,1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,83,0.0079,0.825,175954,0.572,0,F#,0.113,-6.067,Minor,0.0864,141.991,4/4,0.568
XXXTENTACION,Rap,Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,90,0.0302,0.703,198903,0.723,2.06e-06,A,0.126,-5.45,Minor,0.0412,104.969,4/4,0.288
Travis Scott,Rap,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,84,0.0531,0.763,190557,0.628,0,B,0.114,-5.85,Major,0.05,140.958,4/4,0.193
J. Cole,Rap,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,84,0.302,0.696,292987,0.521,0,A#,0.0565,-8.465,Minor,0.332,100,4/4,0.458
Juice WRLD,Rap,Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,82,0.0381,0.742,258475,0.579,0,C,0.0952,-5.024,Major,0.202,144.994,4/4,0.502
Drake,Rap,In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,88,0.0589,0.835,217925,0.626,6e-05,C#,0.396,-5.833,Major,0.125,91.03,4/4,0.35
Metro Boomin,Rap,10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ,85,0.588,0.81,208293,0.353,0,F#,0.102,-9.931,Minor,0.31,88.031,4/4,0.0727
BlocBoy JB,Rap,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,87,0.00104,0.922,181263,0.581,5.86e-05,A#,0.105,-7.495,Major,0.27,140.022,4/4,0.595
French Montana,Rap,No Stylist,04MLEeAMuV9IlHEsD8vF6A,88,0.0215,0.765,192172,0.704,0,F,0.227,-4.589,Minor,0.127,147.055,4/4,0.498
Post Malone,Rap,Candy Paint,32lItqlMi4LBhb4k0BaSaC,84,0.627,0.67,227533,0.654,1.02e-06,E,0.071,-5.944,Major,0.153,180.024,4/4,0.438
Drake,Rap,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,86,0.0891,0.586,210747,0.909,0.000109,G#,0.119,-6.474,Major,0.0705,93.394,4/4,0.757
XXXTENTACION,Rap,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,86,0.847,0.734,95467,0.57,2.14e-05,G,0.112,-7.066,Minor,0.133,129.953,4/4,0.689
Lil Peep,Rap,Falling Down - Bonus Track,4jvjzW7Hm0yK4LvvE0Paz9,87,0.0175,0.669,196400,0.574,0.00294,E,0.146,-6.442,Minor,0.0286,120.013,4/4,0.273
Future,Rap,First Off (feat. Travis Scott),3WRIaWsws011vHMd9uzPjG,85,0.013,0.734,228367,0.683,0,C#,0.28,-6.105,Major,0.0776,162.038,4/4,0.445
Kendrick Lamar,Rap,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,86,0.000282,0.908,177000,0.621,5.39e-05,C#,0.0958,-6.638,Minor,0.102,150.011,4/4,0.421
Travis Scott,Rap,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,82,0.201,0.702,198408,0.708,0,A#,0.118,-5.366,Minor,0.0547,147.98,4/4,0.713
Juice WRLD,Rap,Black & White,1fCeXjoRExPP2qwSBh2aST,82,0.0802,0.776,186945,0.736,0,G,0.159,-4.612,Major,0.247,147.946,4/4,0.233
Lil Uzi Vert,Rap,The Way Life Goes (feat. Oh Wonder),2eAZfqOm4EnOF9VvN50Tyc,80,0.617,0.703,221747,0.757,0,C#,0.106,-3.612,Major,0.05,82.008,4/4,0.696
XXXTENTACION,Rap,Sauce!,3jq1RpStaB1YGyN3rRZGca,84,0.582,0.68,144724,0.313,0,D#,0.19,-13.672,Minor,0.0347,135.034,4/4,0.405
Juice WRLD,Rap,Legends,1Knctxx9vGZxpZfF66BIEa,82,0.115,0.594,191840,0.798,0,E,0.143,-5.244,Major,0.0844,142.049,4/4,0.381
Lil Wayne,Rap,Uproar,3wScL5W8H40zzCKN0atfBk,81,0.0595,0.743,194184,0.87,0,C#,0.299,-2.188,Major,0.212,99.075,4/4,0.884
XXXTENTACION,Rap,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,83,0.779,0.699,160184,0.304,0.000993,C#,0.137,-11.192,Major,0.0993,119.705,4/4,0.271
Logic,Rap,1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,84,0.57,0.62,250173,0.574,0,F,0.19,-7.788,Minor,0.0479,100.021,4/4,0.352
